phraseId,phrase
23524438,ನಂತರ ಅವರು ಸ್ಥಳೀಯ ರೈತರ ಕಲ್ಯಾಣದಲ್ಲಿ ಸಕ್ರಿಯವಾಗಿ ಭಾಗವಹಿಸಿದರು ಮತ್ತು ಭಾರತದ ಕಮ್ಯುನಿಸ್ಟ್ ಪಕ್ಷದ ಪ್ರಮುಖ ನಾಯಕರಾಗಿದ್ದರು
23939398,ಹಿಂತಿರುಗುವಾಗ ವಿಶ್ವಾಮಿತ್ರರೊಡನೆ ಪ್ರಯಾಣದ ಕೊನೆಯಲ್ಲಿ ರಾಮನು ಮಿಥಿಲಾ ರಾಜ್ಯಕ್ಕೆ ಬಂದನು
23527406,ಚೀನವು ಆರ್ಥಿಕ ಹಾಗೂ ರಾಜಕೀಯವಾಗಿ ಪ್ರಭಾವಿ ರಾಷ್ಟ್ರ
23497640,ಕವಿತಾ ಕೃಷ್ಣಮೂರ್ತಿ ಮೊದಲು ಹಾಡಿದ ಹಾಡೇ ಕನ್ನಡದ್ದು
24170622,ಆದರೂ ಎಲ್ಲಾ ಭಾರತಿ ವರ್ಣಮಾಲೆಗಳನ್ನು ಸಂಯೋಗಗಳನ್ನು ಸೇರಿಸಲು ವಿಸ್ತರಿಸುವ ಯೋಜನೆ ಇದೆ
23434104,ಈ ಶ್ರಮ ವಿಭಾಗದಿಂದ ಒಬ್ಬರ ಸಹಾಯವಿಲ್ಲದೆ ಇನ್ನೊಬ್ಬರು ಬದುಕುವುದು ಕಷ್ಟವಾಗಿತ್ತು
23565124,ಆಕೆಯು ನಲ್ಲಿಯ ಹತ್ತಿರ ಬರುತ್ತಾಳೆ ಹಾಗೂ ಆಕೆಯ ಚಿಕ್ಕ ತೊಟ್ಟಿಯ ಹೊರಗಿನಿಂದ ಕಯಕೊಳ ಕೈಗಳು ಬರುತ್ತಿರುವುದನ್ನು ಕಾಣುತ್ತಾಳೆ
23431734,ನಾನು ರಾಕ್ ಸ್ಟಾರ್ ಆಗುವ ಕನಸನ್ನೂ ಸಹ ಹೊಂದಿದ್ದೆ
23334520,ಇಂಟರ್ನೆಟ್ ಮಾಧ್ಯಮದಲ್ಲಿ ಮುಂಬಯಿನಗರದ ಬಹುತೇಕ ಸಚಿತ್ರ ವಿವರಣೆಗಳನ್ನು ಒಟ್ಟಾರೆ ಕಾಣಬಹುದು
23406658,ಇಲ್ಲಿ ಮೊದಲಿಗೆ ಸರಸ್ವತಿ ನದಿ ಹರಿಯುತ್ತಿತ್ತು ಎಂದು ಅಂದಾಜಿಸಲಾಗಿದೆ
23369276,ಅಪಾಚೆ ಜನರು ಏಳು ದಕ್ಷಿಣದ ಅಥಾಬಾಸ್ಕನ್ ಭಾಷೆಗಳಲ್ಲಿ ಒಂದು ಅಥವಾ ಹೆಚ್ಚು ಭಾಷೆಗಳನ್ನು ಆಡುತ್ತಾರೆ
23562712,ಅನಂತರ ಬರಿ ಐದು ವಾರದಲ್ಲಿ ಫ್ರೇಂಚ್ ಮಾತಾಡಲು ಪ್ರಾರಂಭಿಸಿದ್ದರು
23557784,ಮಂಟೇಸ್ವಾಮಿ ಸಂಪ್ರದಾಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ದೇವಾಲಯಗಳು ಅನೇಕ ಊರುಗಳಲ್ಲಿ ಕಂಡುಬರುತ್ತವೆ
23561644,ಆಪ್ಟೆರಿಕ್ಸ್ ಆಸ್ಟ್ರಾಲಿಸ್ ಎಂಬುದು ಇದರ ವೈಜ್ಞಾನಿಕ ನಾಮ
23425374,ನಡುವಿಗೆ ಸರಿಯಾಗಿ ಬಣ್ಣದ ಒಂದು ಕರವಸ್ತ್ರ ಇಳಿ ಬಿದ್ದಿರುತ್ತದೆ
23480098,ಕೇವಲ ಪಟ್ಟಣ ಮತ್ತು ನಗರಗಳಲ್ಲಿ ಮಾತ್ರವಲ್ಲದೆ ಗ್ರಾಮಾಂತರ ಪ್ರದೇಶಗಳಲ್ಲೂ ಗೃಹ ವಿಜ್ಞಾನ ಶಿಕ್ಷಣ ದೊರೆಯಲು ಭಾರತ ಸರ್ಕಾರ ಅವಕಾಶ ಮಾಡಿಕೊಟ್ಟಿದೆ
23514084,ಹಂಸಲೇಖ ರವರ ಸಂಗೀತ ನಿರ್ದೇಶನದಿಂದ ಈ ಚಿತ್ರವು ಮಾಡಲಾಗಿದೆ
23404002,ಅದರಿಂದ ಸರ್ಕಾರಿ ಅಧಿಕಾರಿಗಳು ಮಧ್ಯ ಪ್ರವೇಶಿಸುವ ಸಂದರ್ಭ ಬರುವುದಿಲ್ಲ ಮತ್ತು ಕಲಸ ಕಾರ್ಯಗಳು ಸುಗಮವಾಗಿ ನಡೆಯುತ್ತವೆ
23473268,ಇನ್ನೂ ಹೆಚ್ಚಿನದೆಂದರೆ ಅಜ್ಜ ಅಜ್ಜಿ ಪದಗಳು ಪರಸ್ಪರ ಬಳಕೆಯಲ್ಲಿವೆ
23486142,ಸಿಕ್ಕಿಮ್ ಹಾಗೂ ಜಯಪುರ ಪ್ರದೇಶಗಳಲ್ಲಿ ಸಹ ತಾಮ್ರ ನಿಕ್ಷೇಪಗಳು ಇರಬಹುದೆಂದು ಊಹಿಸಲಾಗಿದೆ
23553636,ಸರೋವರಕ್ಕೆ ಅಂಚು ಕಟ್ಟಿದಂತೆ ನೆಟ್ಟಿರುವ ಸಾಲು ಮರಗಳಿಂದ ಕೂಡಿರುವ ಸುತ್ತಣ ಪ್ರದೇಶ ಸುಂದರವಾಗಿದೆ
23353812,ಬಲರಾಮ್ ಅವರು ಗಯಾ ಜಿಲ್ಲೆಯ ಗ್ರಾಮೀಣ ಹಳ್ಳಿಯಲ್ಲಿ ಜನಿಸಿದರು
23468106,ಓರ್ವ ಆಟಗಾರ ನಿರ್ದಿಷ್ಟ ಸಂಖ್ಯೆಯ ಸುತ್ತುಗಳಲ್ಲಿ ಗೆಲ್ಲುವ ಮೂಲಕ ಪಂದ್ಯವನ್ನು ಗೆಲ್ಲಬಹುದು
23494588,ಕ್ರಮೇಣ ಕೈಕೊಡಲಿ ಮತ್ತು ಚಕ್ಕೆ ಕಲ್ಲಿನ ಆಯುಧಗಳ ವಿಧಾನಗಳು ಪರಸ್ಪರ ಪ್ರಭಾವಕ್ಕೊಳಗಾದುವು
23511620,ಅನಂತರ ಮಾನಸಿಕ ರೋಗಶಾಸ್ತ್ರದಲ್ಲಿ ಆಸಕ್ತನಾಗಿ ಅದಕ್ಕಾಗಿ ಚಿಕಿತ್ಸಾಲಯವನ್ನು ಆರಂಭಿಸಿದ
23585836,ಇದನ್ನು ಮನೆ ತೋಟಗಳಲ್ಲಿ ಅಥವಾ ಇತರ ಸಣ್ಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ಬೆಳೆಯಲಾಗುತ್ತದೆ
23655490,"ಹೊಸ ದೆಹಲಿಯಲ್ಲಿ ಮಧ್ಯಾಹ್ನವಾದರೆ, ಲಾಸ್‌ ಏಂಜಲೀಸ್‌ನಲ್ಲಿ ಸಮಯ ಎಷ್ಟು?"
23368724,ಹವಮಾನ ಸೂಚ್ಯಂಕಗಳು ನಷ್ಟ ಪರಿಹಾರ ಪ್ರಮಾಣವನ್ನು ನಿರ್ಧರಿಸಲು ತಯಾರಿಸಲಾಗಿದೆ
23497714,ಆ ಸಮಯದಲ್ಲಿ ಅದು ಪ್ರಬಲವಾದ ವಿವರವಾದ ಅಧ್ಯಯನಗಳನ್ನು ಒಳಗೊಂಡಿತ್ತು
23350642,ಅವರ ಬೆಂಬಲಿಗರು ಜನಸಂಖ್ಯೆ ಹೆಚ್ಚಲು ಮುಖ್ಯ ಕಾರಣ ಜೀವನಮಟ್ಟ ಬೆಳೆದಂತೆ ಮದುವೆಯ ವಯಸ್ಸು ಕಡಿಮೆಯಾಗುವುದೇ ಕಾರಣ ಎಂದಿದ್ದಾರೆ
23509644,ಇವರು ಗಾದೆಗಳನ್ನು ಬಳಸಿಕೊಂಡು ಗೀತಗಳು ಹಾಗೂ ನಾಟಕಗಳನ್ನು ರಚಿಸುವ ವಿಶಿಷ್ಟ ಪ್ರಯೋಗಗಳನ್ನು ನಡೆಸಿದ್ದಾರೆ
23330672,ಕಾರ್ಪೊರೇಟ್ ಸಾಮಾಜಿಕ ಜವಾಬ್ದಾರಿ ಕುರಿತು ಶ್ರೀ ಪರೇಖ್ ಅವರ ಚಿಂತನೆ ಸರಳವಾದರೂ ಆಳವಾದದ್ದು
23387030,ಎಣ್ಣೆ ತೆಗೆದ ಅನಂತರ ಉಳಿವ ಹಿಂಡಿ ದನಗಳಿಗೆ ಒಳ್ಳೆಯ ಮೇವು
23366882,ಇದರಿಂದಾಗಿ ಈತನ ಅಮೂಲ್ಯ ಸಾಧನೆಗಳು ಸಕಾಲದಲ್ಲಿ ಪ್ರಕಟವಾಗಲಿಲ್ಲ
23326260,ಅವರ ಆರಂಭಿಕ ದಿನಗಳಲ್ಲಿ ಕನ್ನಡ ಮತ್ತು ತಮಿಳನ್ನು ಕಲಿತರು
24116892,ಆ ಯೋಜನೆಯನ್ನು ನಮ್ಮ ರಾಜ್ಯದ ೪ ದಶ ಲಕ್ಷ ರೈತರು ಪ್ರಯೋಜನ ಪಡೆಯುತ್ತಿದ್ದಾರೆ
24119990,ಈತನು ೧೯೩೩ರಿಂದ ೧೯೪೫ರ ವರೆಗೆ ಜರ್ಮನಿಯನ್ನು ಆಳಿದನು
23501138,ಇವು ಸಾಮಾನ್ಯವಾಗಿ ರಾಕೆಟ್ ನೋದಕದ ದಹನದಿಂದ ತಮ್ಮ ನಿಷ್ಕಾಸವನ್ನು ಸೃಷ್ಟಿಸುತ್ತವೆ
23587674,ಈ ವರ್ಷ ದೀಪಾವಳಿ ಯಾವ ದಿನ ಬರುವುದು?
24242482,ಬೆಟ್ಟದ ಮೇಲೆ ಮೂರು ದಿಕ್ಕುಗಳಲ್ಲಿ ನೀರು ಹರಿಯುತ್ತದೆ
24152742,ಉದಾಹರಣೆಗೆ ಈ ಜ್ಯೋತಿಷ್ಯಕ್ಕೆ ಗಣನೆಗೆ ತೆಗೆದುಕೊಳ್ಳುವ ೨೭ ನಕ್ಷತ್ರ ಗಳು ಬ್ರಹ್ಮನ ಮಗ ದಕ್ಷನ ಹೆಣ್ಣು ಮಕ್ಕಳು
23550324,ಕೊಡು ಕೊಳ್ಳುವ ಹಣದ ಚಲಾವಣೆ ಸ್ಥಳೀಯ ನಾಣ್ಯದ ಮೂಲಕ ನಡೆಯುತ್ತದೆ
23587886,ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ಯಾವ ಹಬ್ಬವನ್ನು ಆಚರಿಸಿದೆವು?
23642216,ಮಧ್ಯ ಸಾಲಿನ ಎಡ ಆಸನದ ಸೀಟಿನ ಹೀಟರ್ ಆರಂಭಿಸಿ
23460984,ಇದು ಹೂವಿನ ಉದ್ಯಾನದ ಸುತ್ತಲಿನ ಸ್ಥಳದಲ್ಲಿ ನಿರ್ಮಿಸಲಾದ ದೇವಾಲಯವಾಗಿದೆ
23328676,ಈ ಕ್ಲಿಕ್ ಧ್ವನಿಗಳನ್ನು ಆಫ್ರಿಕದಲ್ಲಿ ಬಿಟ್ಟರೆ ಪ್ರಪಂಚದ ಬೇರಾವುದೇ ಭಾಷೆಯಲ್ಲಿಯೂ ಬಳಸುವುದಿಲ್ಲ
23329450,ಶ್ರೀಗಂಧದ ತೈಲ ಅತಿ ಪರಿಮಳಯುಕ್ತ ಸುಗಂಧ ದ್ರವ್ಯಗಳಲ್ಲಿ ಒಂದು
23442894,ಆದುದರಿಂದ ಹೀಗೆ ಪೂರ್ಣಗೊಂಡ ಒಂದು ಕ್ರಿಯೆಯ ಅರ್ಥಕೊಡುವ ಪದಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಕ್ರಿಯಾಪದ ಎನ್ನುತ್ತೇವೆ
23509342,ಲಘು ಸಂಗೀತ ಕ್ಷೇತ್ರದಲ್ಲಿಯೂ ಸಹ ಕಾರ್ಯಕ್ರಮಗಳಲ್ಲಿ ಸಹಕಾರ ನೀಡಿದ್ದಾರೆ
23365828,ಅವನ ತಲೆ ಕಲ್ಲಿನ ಗೋಡೆಗೆ ಬಡಿದು ಅವನ ತಲೆಬುರುಡೆಯಿಂದ ರಕ್ತ ಹರಿಯಿತು
23488994,ಸಾರ್ವಜನಿಕರಿಗೆ ಗಣಕಗಳಲ್ಲಿ ನುಡಿ ತಂತ್ರಾಂಶದ ಬಳಕೆಯ ಮೂಲ ತರಬೇತಿ
23394760,ಆತನ ಚಕ್ರಾಧಿಪತ್ಯದ ಭೌಗೋಳಿಕ ಗಡಿರೇಖೆಯನ್ನು ಹೇಳುವಂತಹ ಯಾವುದೇ ಪುರಾವೆ ಇಲ್ಲ
23462024,ಈಚೆಗೆ ಅಲ್ಲದೆ ಬೇಸಿಗೆ ಧಾನ್ಯ ಬೆಳೆ ತೆಗೆಯುವ ಕೃಷಿ ಪದ್ಧತಿ ಹೆಚ್ಚಾಗಿ ಜಾರಿಗೆ ಬರುತ್ತಿರುವುದು ಜಾನುವಾರು ಪೋಷಣೆಗೂ ಸಹಾಯಕ
23527788,ಆದರೆ ಕಾಶ್ಮೀರದ ಪ್ರದೇಶದ ಒಡೆತನದ ಮೇಲೆ ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳ ಕಾರಣದಿಂದ ಈ ಸಭೆಯು ವಿಫಲವಾಯಿತು ಅಥವಾ ಜಂಟಿ ಹೇಳಿಕೆ ನೀಡದೆ ವಿಫಲವಾಯಿತು
23341378,ಅಷ್ಟೋತ್ತರ ಎಂದರೆ ಎಂಟು ಅಧಿಕ ಎಂದು ಮಾತ್ರ ಅರ್ಥವಾಗುತ್ತದೆ
23990166,ದಯವಿಟ್ಟು ನನ್ನನ್ನು ಕ್ಷಮಿಸಿ ಎಂದು ಕೆಫೆ ಕಾಫಿ ಡೇ ನಿರ್ದೇಶಕ ಮಂಡಳಿಯ ಸದಸ್ಯರಿಗೆ ಸಿದ್ಧಾರ್ಥ ಜು
23346400,ಅದೇ ವ್ಯಕ್ತಿಯ ಚರಿತ್ರೆಯನ್ನು ಬೇರೊಬ್ಬ ಬರೆದಾಗ ಅದನ್ನು ಜೀವನಚರಿತ್ರೆ ಎನ್ನುತ್ತೇವೆ
23615252,ದಯವಿಟ್ಟು ಡ್ರೈವರ್ ಬಾಗಿಲನ್ನು ಬಿಟ್ಟು ಎಲ್ಲಾ ಡೋರ್‌ಗಳನ್ನು ತೆರೆ
23483922,ಟೀಪೂ ಸುಲ್ತಾನನ ಆಳ್ವಿಕೆಯ ಕಾಲದಲ್ಲಿ ಶ್ರೀರಂಗಪಟ್ಟಣ ಮುಂತಾದೆಡೆಗಳಲ್ಲಿ ಮೌಲೂದಿ ವರ್ಷದ ಉಲ್ಲೇಖವಿರುವ ಶಾಸನಗಳಿವೆ
23480248,ಇವರು ನಂತರದ ವರ್ಷಗಳಲ್ಲಿ ಜಲಂದರ್ ನ ಪಂಜಾಬ್ ಬುಕ್ ಸೆಂಟರಿನ ಉಸ್ತುವಾರಿಯಾಗಿ ಸೇವೆ ಸಲ್ಲಿಸುತ್ತಾರೆ
23467916,ಈ ನಿರ್ದಿಷ್ಟ ಘಟನೆಯು ಪ್ರತಿ ಶುಕ್ರವಾರ ಸಂಜೆ ನಡೆಯುತ್ತದೆ
23548816,ಪೊಲೀಸರು ಆಕೆಯನ್ನು ಪತ್ತೆ ಹಚ್ಚಿ ವಾಪಸ್ ಕರೆದೊಯ್ಯುತ್ತಾರೆ
23418854,ವಿಶ್ವದೆಲ್ಲೆಡೆಯಿಂದ ಹಲವು ತಜ್ಞರು ಮತ್ತು ವಿದ್ಯಾರ್ಥಿವೇತನ ಪಡೆಯುತ್ತಿರುವವರು ಇವುಗಳಲ್ಲಿ ಸಕ್ರಿಯರಾಗಿ ಭಾಗವಹಿಸುವರು
23444464,ತ್ಯಾಜ್ಯ ಆಡಳಿತ ವ್ಯವಸ್ಥೆಯಂತೆ ತ್ಯಾಜ್ಯಕ್ಕೆ ಕಾರಣರಾದವರು ಇದನ್ನು ಸಾಗಿಸಲು ಮತ್ತು ವಿಲೇವಾರಿ ಹಂತದವರೆಗಿನ ಎಲ್ಲಾ ವೆಚ್ಚಗಳಿಗೆ ಸಂದಾಯ ಮಾಡಲೇಬೇಕಾಗುತ್ತದೆ
23434784,ಇದು ಭಾರತ ಮತ್ತು ಶ್ರೀಲಂಕಾದಲ್ಲಿ ಬೆಳೆಯುವ ಸಾಮಾನ್ಯವಾದ ದೊಡ್ಡ ಪೊದೆಸಸ್ಯವಾಗಿದೆ
23541832,ಅವರು ಜೇನುತುಪ್ಪ ಮತ್ತು ಇತರ ಅರಣ್ಯ ಆಹಾರ ಉತ್ಪನ್ನಗಳನ್ನು ಸಂಗ್ರಹಿಸುತ್ತಾರೆ
23577414,ಯಂತ್ರದ ದೋಣಿಗಳನ್ನು ಕಟ್ಟಲೂ ಮೀನು ಹಿಡಿಯಲು ಬೇಕಾಗುವ ಯಂತ್ರೋಪಕರಣಗಳನ್ನು ಒದಗಿಸಲೂ ಮೀನುಗಾರಿಕೆಯಲ್ಲಿ ಶಿಕ್ಷಣ ಕೊಡಲೂ ಸಾಕಷ್ಟು ಹಣ ವೆಚ್ಚವಾಗುತ್ತಿದೆ
23492616,ಪಠ್ಯಕ್ರಮದಲ್ಲಿ ಭಾರತೀಯ ಸಾಂಸ್ಕೃತಿಕ ಮತ್ತು ಧಾರ್ಮಿಕ ಮೌಲ್ಯಗಳನ್ನು ಉತ್ತೇಜಿಸುವ ಅಗತ್ಯತೆಯ ಬಗ್ಗೆ ಸಂಸ್ಥೆಯು ನಿರ್ದಿಷ್ಟವಾಗಿದೆ
23588858,ಎಡಗಡೆಯ ಹಿಂಬದಿಯ ಸೀಟಿನ ಸೊಂಟದ ಆಧಾರವನ್ನು ಹೆಚ್ಚು ಮಾಡಿ
23473034,ವಿನೋದ್ ಬರೆದು ನಿರ್ದೇಶಿಸಿರುವ ತಮಿಳು ಬಾಷೆಯ ಚಿತ್ರ
23496356,ಇದು ಇಲ್ಲಿನ ಸಮುದಾಯಗಳ ನಡುವಿನ ಸಾಮಾನ್ಯ ಅಂಶಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ ಎಂದು ನಾವು ನಂಬುತ್ತೇವೆ
23625134,ದಯವಿಟ್ಟು ಮಧ್ಯದ ಸಾಲಿನ ಮಧ್ಯದ ಆಸನದ ಸೀಟಿನ ಹೀಟರ್ ಆನ್ ಮಾಡು
23448528,ಭತ್ತದ ಬೇಸಾಯವನ್ನು ನಲಿಕೆಯವರು ಒಂದು ವೃತ್ತಿಯನ್ನಾಗಿ ಪರಿಗಣಿಸದೆ ಒಂದು ಆಚರಣೆಯನ್ನಾಗಿ ನಡೆಸುತ್ತಾರೆ
23971520,ರೋಜಾ ಸೆಲ್ವಮಣಿ ಅವರು ೧೭ ನವೆಂಬರ್ ೧೯೭೨ ರಲ್ಲಿ ಜನಿಸಿದ್ದಾರೆ
23440562,ಇದು ಬೊಬ್ಬೆ ಉಕ್ಕಿನ ಉಪಯುಕ್ತತೆಯನ್ನು ಕಡಿಮೆ ಮಾಡುತ್ತದೆ
23546840,ವಾಣಿಜ್ಯದ ಸಂಚಾರವು ನದಿ ಮತ್ತು ಕಾಲುವೆಯ ಪುನರ್ನಿರ್ಮಿತ ಉಪಯೋಗಕ್ಕೆ ದಾರಿ ಮಾಡಿಕೊಟ್ಟಿದೆ
23582164,ಕೇವಲ ಅತಿ ಶ್ರೀಮಂತರು ಅಥವಾ ಶ್ರೀಮಂತ ಪ್ರಭುತ್ವ ಹೊಂದಿರುವವರು ಮಾತ್ರ ಇವುಗಳನ್ನು ಧರಿಸಲು ಅಥವಾ ಬಳಸಲು ಶಕ್ತರಾಗಿದ್ದಾರೆ
23330472,ಜೇನುನೊಣಗಳಿಂದ ಸಂಗ್ರಹಿಸಲ್ಪಟ್ಟ ಜೇನು ಪರಾಗವನ್ನು ಕೆಲವರು ಉತ್ತಮ ಆಹಾರ ಎನ್ನುತ್ತಾರೆ
23479648,ಹೀಗೆ ಲೇಣೆಯು ಉಪಯೋಗದ ಅವಧಿಯು ಶೈಥಿಲ್ಯದಿಂದ ಕಡಿಮೆಯಾಗುತ್ತದೆ
23489738,ಇದು ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ ವನ್ಯಜೀವಿ ಸಂರಕ್ಷಣೆಯನ್ನು ಉತ್ತೇಜಿಸುವ ಒಂದು ಮಾರ್ಗವಾಗಿದೆ
23628254,ದಯವಿಟ್ಟು ವೇಗ ನಿಯಂತ್ರಣ ಅನ್ನು ಆಫ್ ಮಾಡಿ
23351798,ಜಗತ್ತನ್ನು ಉಳಿಸಲು ಮಹಾವಿಷ್ಣು ಮಧು ಮತ್ತು ಕೈತಭಾ ರಾಕ್ಷಸರನ್ನು ಕೊಲ್ಲಲು ಅವಳು ಸಹಾಯ ಮಾಡಿದಳು
23592998,ಚಾಲಕನ ಕಡೆಯ ಡೋರ್ ಬಂದ್ ಮಾಡು ಮತ್ತು ಅದನ್ನು ಲಾಕ್ ಮಾಡು
23565798,ತಂಡದ ನಾಲ್ವರೂ ಹೊಸ ಹಾಡು ಮತ್ತು ಸಂಗೀತದ ರಚನೆ ಮತ್ತು ನಿರ್ಮಾಣದಲ್ಲಿ ಸಕ್ರಿಯರಾದರು
23448450,ಅಬ್ಬೆ ರಂಗಕಲೆ ಸ್ಥಾಪಿಸಿದಾಗ ಸಿಂಜ್ ರವರನ್ನು ಸಾಹಿತ್ಯ ಸಲಹೆಗಾರನಾಗಿ ನೇಮಕ ಮಾಡಿದರು
23446058,ರಾಜರು ಪಿಟೀಲು ಚೆನ್ನಾಗಿ ತಿಳಿದಿದ್ದರು ಮತ್ತು ಇತರ ಸಂಗೀತಗಾರರೊಂದಿಗೆ ಅರಮನೆ ಆವರಣದಲ್ಲಿರುವ ಕೃಷ್ಣ ದೇವಸ್ಥಾನದಲ್ಲಿ ಪಿಟೀಲು ಪ್ರದರ್ಶನದಲ್ಲಿ ಭಾಗವಹಿಸುತ್ತಿದ್ದರು
23538826,ಇಲ್ಲಿ ಮಾತನಾಡುವ ತಮಿಳಿನ ಉಪಭಾಷೆ ಕೊಂಗು ತಮಿಳು
23635444,ನವ ದೆಹಲಿಯ ಸುತ್ತಮುತ್ತ ಅಕ್ವೇರಿಯಂಗಳನ್ನು ಹುಡುಕಿ.
23619978,ದಯವಿಟ್ಟು ಪ್ಯಾಸೆಂಜರ್ ಸೈಡ್ ಹಿಂದಿನ ಸೀಟಿನ ಸೊಂಟದ ಆಧಾರವನ್ನು ಹೆಚ್ಚಿಸಿ
23446000,ಮಧ್ಯ ಅಮೆರಿಕ ಸಂಯುಕ್ತ ಸಂಸ್ಥಾನಗಳ ಗಣರಾಜ್ಯ ಸ್ಥಾಪಿತವಾಯಿತು
23636298,ನಾನು ಚಿಕ್‌ಪೆಟ್‌ನಲ್ಲಿ ಸಮುದಾಯ ಕೇಂದ್ರಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.
23584010,ಆದರೂ ಮನುಷ್ಯ ಹಾಗೂ ಕೀಟಗಳಲ್ಲಿ ವಾಸನಾ ಪ್ರಚೋದನೆಯ ಕ್ರಿಯೆ ಬಹುತೇಕ ಒಂದೇ ಎಂದು ಹೇಳಲಾಗಿದೆ
23450770,ದಿ ಸ್ಟ್ರೇಂಜ್ ಕೆರಿಯರ್ ಆಫ್ ಜಿಮ್ ಕ್ರೌವ್
24049428,ಅಂದಿಗಾಗಲೆ ದೇಶದಲ್ಲಿ ಬೆಳೆಯುತ್ತಿದ್ದ ವಿಹಾರಗಳ ಸಂಖ್ಯೆ ೭ನೆಯ ಶತಮಾನದ ಎರಡನೆಯ ಪುಲಕೇಶಿಯ ಆಳ್ವಿಕೆಯ ಹೊತ್ತಿಗೆ ನೂರಕ್ಕೆ ಏರಿತ್ತು
23365578,ಜಯಾ ಎಂದೇ ಪರಿಚಿತರಾದ ಭಾರತೀಯ ಕನ್ನಡ ಚಿತ್ರನಟಿ ಮತ್ತು ರಂಗಭೂಮಿ ಕಲಾವಿದೆ
23348438,ಅಂದರೆ ಕಣ್ಣು ಮತ್ತು ಮನಸ್ಸು ಪದಾರ್ಥಗಳನ್ನು ಸ್ಪಷ್ಟ ರೂಪವಾಗಿಯೇ ತಿಳಿಯುತ್ತವೆ
23416002,ಈ ಕೃತಿಯ ಹಲವಾರು ಕನ್ನಡ ಅನುವಾದಗಳು ಹೊರಬಂದಿವೆ
23535466,ಈ ದ್ವಾರಗಳ ಸುತ್ತ ಒಂದು ನಿರ್ದಿಷ್ಟ ವಿಷಯದ ಬಗೆಗಿನ ಪಠ್ಯಗಳನ್ನು ಅಳವಡಿಸಲಾಗಿರುತ್ತದೆ
23397060,ಖನಿಜಗಳು ಮತ್ತು ಪಳೆಯುಳಿಕೆಗಳು ಈ ವರ್ಗಕ್ಕೆ ಸೇರುತ್ತವೆ
23429552,ಇವೆಲ್ಲವು ಮೃದ್ವಂಗಿ ಜಾತಿಗೆ ಸೇರಿದ ಮೀನುಗಳ ತಳಿಗಳಾಗಿವೆ
23615102,ದಯವಿಟ್ಟು ಡ್ರೈವರ್ ಬದಿಯ ಬಾಗಿಲನ್ನು ಹಾಕಿ ಮತ್ತು ಅದನ್ನು ಲಾಕ್ ಮಾಡು
23349898,ಅದು ಯಾವುದೇ ರೀತಿಯ ನೋವು ಉಂಟುಮಾಡುವುದು ಬೇಡ
23385544,ದೂರದರ್ಶನ ಕಾರ್ಯಕ್ರಮಗಳು ಸಾಮಾಜಿಕ ಜೀವನದಲ್ಲಿ ಹೊಸ ಅಲೆಯನ್ನು ಎಬ್ಬಿಸಿವೆ
23459734,ಸುಮಾರು ಇಪ್ಪತ್ತೆಂಟು ವರ್ಷಗಳ ಸುದೀರ್ಘ ಕಾಲಾವಧಿಯಲ್ಲಿ ಈ ಕಾವ್ಯ ರಚಿತವಾಗಿದೆ
23620068,ದಯವಿಟ್ಟು ಪ್ಯಾಸೆಂಜರ್ ಸೈಡ್ ಹಿಂಬದಿಯ ಸೀಟಿನ ಹೀಟರ್ ಅನ್ನು ಕನಿಷ್ಠ ಸೆಟ್ಟಿಂಗ್‌ಗೆ ಮಾಡಿ
23448862,ಸಾಕ್ಷಿಹಳ್ಳಿ ಶಿರಾ ತಾಲ್ಲೂಕಿನ ಒಂದು ಪುಟ್ಟ ಗ್ರಾಮ
23635742,ನಾನು ಎಂಜಿ ರೋಡ್‌ನಲ್ಲಿ ಬಾರ್ಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದೇನೆ.
23611076,ದಯವಿಟ್ಟು ಎಲ್ಲಾ ಪ್ರಯಾಣಿಕರ ಬದಿಯ ಬಾಗಿಲುಗಳನ್ನು ತೆರೆಯಿರಿ
23453546,ಕೃಷ್ಣನಿಗೆ ತುಳಸಿಯ ವಿವಾಹ ಸಮಾರಂಭವು ಸಾಂಪ್ರದಾಯಿಕ ಹಿಂದೂ ವಿವಾಹವನ್ನು ಹೋಲುತ್ತದೆ
23433570,ಒಟ್ಟಾರೆ ಇಲ್ಲಿ ಸುಮಾರು ಹನ್ನೆರಡು ವಿಶ್ವವಿದ್ಯಾಲಯಗಳು ಇವೆ
23408758,ತಮ್ಮ ಸ್ನೇಹಿತರೊಡಗೂಡಿ ಅಲ್ಲಲ್ಲೆ ನಾಟಕಗಳನ್ನು ಪ್ರದರ್ಶಿಸುವುದರ ಜೊತೆಗೆ ನಾಟಕ ತಂಡಗಳಿಗೆ ಸಹಾಯ ಮಾಡುತ್ತಿದ್ದರು
